@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric

@data
269,'2020/01/07 23:14:53:745',5,411.312164,28.839804,221.588684,393.219086,0.958864,?,?,?
270,'2020/01/07 23:14:53:797',5,411.252411,28.885794,221.675385,393.062469,0.958864,?,?,?
271,'2020/01/07 23:14:53:859',5,411.263977,28.967276,221.67749,393.043518,0.958864,?,?,?
272,'2020/01/07 23:14:53:945',5,411.356812,28.924118,221.579483,393.196655,0.958864,?,?,?
273,'2020/01/07 23:14:53:995',5,411.293213,28.896423,221.667892,393.254486,0.958864,?,?,?
274,'2020/01/07 23:14:54:044',5,411.313263,28.880224,221.615921,393.217621,0.958864,?,?,?
275,'2020/01/07 23:14:54:100',5,411.333282,28.864025,221.56395,393.180756,0.958864,?,?,?
276,'2020/01/07 23:14:54:154',5,411.300934,28.726641,221.591431,393.153503,0.958864,?,?,?
277,'2020/01/07 23:14:54:245',5,411.34613,28.48415,221.524246,393.449188,0.958864,?,?,?
278,'2020/01/07 23:14:54:295',5,411.386658,28.236275,221.472168,393.979126,0.958864,?,?,?
279,'2020/01/07 23:14:54:345',5,411.434814,27.905659,221.395111,394.394318,0.958864,?,?,?
280,'2020/01/07 23:14:54:394',5,411.449249,27.695452,221.345337,394.563873,0.958864,?,?,?
281,'2020/01/07 23:14:54:449',5,411.46933,27.362505,221.295105,394.470276,0.958864,?,?,?
282,'2020/01/07 23:14:54:505',5,411.515625,27.105146,221.215256,394.30661,0.958864,?,?,?
283,'2020/01/07 23:14:54:595',5,411.601288,26.865986,221.093414,394.11203,0.958864,?,?,?
284,'2020/01/07 23:14:54:645',5,411.684448,26.677149,221.010345,393.939056,0.958864,?,?,?
285,'2020/01/07 23:14:54:694',5,411.838562,26.594967,220.807312,393.998138,0.958864,?,?,?
286,'2020/01/07 23:14:54:759',5,411.978851,26.603931,220.618805,394.164429,0.958864,?,?,?
287,'2020/01/07 23:24:27:825',6,427.076965,223.517242,196.11264,254.017761,?,?,?,?
288,'2020/01/07 23:24:27:879',6,426.842529,223.58754,196.273849,253.943314,?,?,?,?
289,'2020/01/07 23:24:27:935',6,426.937317,223.654617,196.086624,253.840378,?,?,?,?
290,'2020/01/07 23:24:28:025',6,427.004425,223.722733,195.938156,253.775711,?,?,?,?
291,'2020/01/07 23:24:28:075',6,427.169586,223.763657,195.695648,253.732697,?,?,?,?
292,'2020/01/07 23:24:28:125',6,427.215363,223.884903,195.705429,253.652954,?,?,?,?
293,'2020/01/07 23:24:28:182',6,426.023132,224.124863,197.240799,253.575897,?,?,?,?
294,'2020/01/07 23:24:28:238',6,426.09494,224.239746,197.18454,253.465439,?,?,?,?
295,'2020/01/07 23:24:28:325',6,426.166748,224.35463,197.128281,253.354996,?,?,?,?
296,'2020/01/07 23:24:28:375',6,426.378204,224.405258,196.868469,253.325729,?,?,?,?
297,'2020/01/07 23:24:28:426',6,426.672516,224.461502,196.567474,253.296066,?,?,?,?
298,'2020/01/07 23:24:28:484',6,426.744171,224.66893,196.510361,253.107864,?,?,?,?
299,'2020/01/07 23:24:28:575',6,426.815857,224.876373,196.453247,252.919647,?,?,?,?
300,'2020/01/07 23:24:28:625',6,427.332245,224.881561,195.974228,252.884583,?,?,?,?
301,'2020/01/07 23:24:28:675',6,427.585968,224.979996,195.676636,252.737122,?,?,?,?
302,'2020/01/07 23:24:28:734',6,427.65213,225.082062,195.540955,252.606308,?,?,?,?
303,'2020/01/07 23:24:28:825',6,427.718323,225.184143,195.405273,252.475494,?,?,?,?
304,'2020/01/07 23:24:28:875',6,427.509216,225.370224,195.550201,252.299316,?,?,?,?
305,'2020/01/07 23:24:28:926',6,427.596619,225.673752,195.421417,251.972565,?,?,?,?
306,'2020/01/07 23:24:28:977',6,427.810547,225.830704,195.216827,251.821198,?,?,?,?
307,'2020/01/07 23:24:29:036',6,428.066956,225.993103,194.948151,251.656631,?,?,?,?
308,'2020/01/07 23:24:29:125',6,428.41745,226.131226,194.587128,251.497208,?,?,?,?
309,'2020/01/07 23:24:29:175',6,428.628845,226.234406,194.325394,251.37381,?,?,?,?
310,'2020/01/07 23:24:29:225',6,428.579224,226.385391,194.418991,251.220825,?,?,?,?
311,'2020/01/07 23:24:29:286',6,428.725677,226.410294,194.339569,251.16806,?,?,?,?
312,'2020/01/07 23:24:29:375',6,429.004242,226.434723,194.118317,251.115387,?,?,?,?
313,'2020/01/07 23:24:29:425',6,430.443298,226.208572,192.401428,251.135452,?,?,?,?
314,'2020/01/07 23:24:29:475',6,430.659485,226.16539,192.205231,251.166901,?,?,?,?
315,'2020/01/07 23:24:29:530',6,429.425049,226.287262,193.742432,251.240311,?,?,?,?
316,'2020/01/07 23:24:29:589',6,428.018158,226.477142,195.514023,251.246185,?,?,?,?
317,'2020/01/07 23:24:29:675',6,427.779938,226.480347,195.743347,251.259598,?,?,?,?
318,'2020/01/07 23:24:29:725',6,427.817505,226.335724,195.680374,251.374588,?,?,?,?
319,'2020/01/07 23:24:29:775',6,428.187866,226.176208,195.23732,251.453354,?,?,?,?
320,'2020/01/07 23:24:29:840',6,428.24942,226.197708,195.071198,251.401703,?,?,?,?
321,'2020/01/07 23:24:29:925',6,428.479401,226.123856,194.755219,251.461365,?,?,?,?
322,'2020/01/07 23:24:29:975',6,428.802795,226.048523,194.417892,251.502121,?,?,?,?
323,'2020/01/07 23:24:30:025',6,429.078186,225.931274,194.18985,251.610107,?,?,?,?
324,'2020/01/07 23:24:30:076',6,429.470764,225.854507,193.777817,251.657257,?,?,?,?
325,'2020/01/07 23:24:30:132',6,429.722107,225.61557,193.527206,251.894196,?,?,?,?
326,'2020/01/07 23:24:30:225',6,429.854797,225.493683,193.365021,251.978561,?,?,?,?
327,'2020/01/07 23:24:30:275',6,429.804352,225.356003,193.365067,252.075104,?,?,?,?
328,'2020/01/07 23:24:30:325',6,429.753906,225.218338,193.365097,252.171646,?,?,?,?
329,'2020/01/07 23:24:46:124',7,389.825653,8.37972,234.950272,336.322449,?,?,?,?
330,'2020/01/07 23:24:46:187',7,389.891541,8.472403,234.892044,336.40509,?,?,?,?
331,'2020/01/07 23:24:46:274',7,389.863068,8.544377,234.975662,336.411926,?,?,?,?
332,'2020/01/07 23:24:46:324',7,389.789307,8.568582,235.099487,336.398102,?,?,?,?
333,'2020/01/07 23:24:46:374',7,389.726074,8.612744,235.204651,336.433533,?,?,?,?
334,'2020/01/07 23:24:46:474',7,389.655365,8.6598,235.319489,336.550598,?,?,?,?
335,'2020/01/07 23:24:46:524',7,389.595276,8.698347,235.462204,336.659363,?,?,?,?
336,'2020/01/07 23:24:46:574',7,389.562439,8.791771,235.516052,336.550201,?,?,?,?
337,'2020/01/07 23:24:46:624',7,389.542358,8.852044,235.563599,336.457336,?,?,?,?
338,'2020/01/07 23:24:46:686',7,389.529205,8.868595,235.634247,336.499847,?,?,?,?
339,'2020/01/07 23:24:46:774',7,389.566406,8.933091,235.593887,336.43869,?,?,?,?
340,'2020/01/07 23:24:46:824',7,389.607941,9.030294,235.545456,336.308014,?,?,?,?
341,'2020/01/07 23:24:46:874',7,389.69928,9.133096,235.468811,336.206848,?,?,?,?
342,'2020/01/07 23:24:46:928',7,389.797058,9.209955,235.394775,336.210693,?,?,?,?
343,'2020/01/07 23:24:46:987',7,389.943481,9.311212,235.292114,336.325989,?,?,?,?
344,'2020/01/07 23:24:47:074',7,390.103638,9.378409,235.175079,336.624146,?,?,?,?
345,'2020/01/07 23:24:47:124',7,390.252533,9.44345,235.070648,336.947937,?,?,?,?
346,'2020/01/07 23:24:47:174',7,390.462463,9.537199,234.88736,337.125275,?,?,?,?
347,'2020/01/07 23:24:47:239',7,390.654358,9.58248,234.715057,337.210602,?,?,?,?
348,'2020/01/07 23:24:47:324',7,390.794464,9.609521,234.603622,337.325592,?,?,?,?
349,'2020/01/07 23:24:47:374',7,390.829163,9.582332,234.642944,337.44986,?,?,?,?
350,'2020/01/07 23:24:47:427',7,390.846161,9.544203,234.64917,337.529663,?,?,?,?
351,'2020/01/07 23:24:47:485',7,390.905518,9.57551,234.507843,337.434479,?,?,?,?
352,'2020/01/07 23:24:47:574',7,390.951538,9.589664,234.416946,337.485962,?,?,?,?
353,'2020/01/07 23:24:47:624',7,390.99469,9.599089,234.310394,337.435944,?,?,?,?
354,'2020/01/07 23:24:47:674',7,391.008148,9.56879,234.269379,337.367249,?,?,?,?
355,'2020/01/07 23:24:47:729',7,391.010956,9.547001,234.20047,337.306885,?,?,?,?
356,'2020/01/07 23:24:47:824',7,390.987885,9.497136,234.197723,337.454193,?,?,?,?
357,'2020/01/07 23:24:47:874',7,390.958649,9.436945,234.20723,337.542297,?,?,?,?
358,'2020/01/07 23:24:47:924',7,390.9086,9.404071,234.211792,337.556152,?,?,?,?
359,'2020/01/07 23:24:47:986',7,390.755859,9.314981,234.383118,337.595947,?,?,?,?
360,'2020/01/07 23:24:48:074',7,390.563141,9.209774,234.580566,337.582947,?,?,?,?
361,'2020/01/07 23:24:48:124',7,390.412323,9.138298,234.714676,337.607391,?,?,?,?
362,'2020/01/07 23:24:48:174',7,390.267303,9.068682,234.848267,337.515839,?,?,?,?
363,'2020/01/07 23:24:48:237',7,390.101288,8.982779,234.954697,337.367401,?,?,?,?
364,'2020/01/07 23:24:48:324',7,389.982422,8.993319,235.003021,337.034943,?,?,?,?
365,'2020/01/07 23:24:48:374',7,389.833771,9.029104,235.090424,336.878876,?,?,?,?
366,'2020/01/07 23:24:48:424',7,389.724609,9.031888,235.158707,336.775452,?,?,?,?
367,'2020/01/07 23:24:48:474',7,389.619934,9.036955,235.251678,336.756165,?,?,?,?
368,'2020/01/07 23:24:48:536',7,389.567078,9.060264,235.283783,336.707214,?,?,?,?
369,'2020/01/07 23:24:48:624',7,389.516724,9.069616,235.287994,336.588226,?,?,?,?
370,'2020/01/07 23:24:48:674',7,389.469635,9.101018,235.298096,336.452332,?,?,?,?
371,'2020/01/07 23:24:48:724',7,389.415497,9.053986,235.381317,336.504425,?,?,?,?
372,'2020/01/07 23:24:48:781',7,389.374695,9.024107,235.414093,336.409882,?,?,?,?
373,'2020/01/07 23:24:48:840',7,389.397736,9.062867,235.403137,336.44519,?,?,?,?
374,'2020/01/07 23:24:48:924',7,389.456757,9.072147,235.300415,336.523743,?,?,?,?
375,'2020/01/07 23:24:48:974',7,389.517731,9.101011,235.238541,336.830475,?,?,?,?
376,'2020/01/07 23:24:49:024',7,389.580597,9.11224,235.18541,337.095154,?,?,?,?
377,'2020/01/07 23:24:49:083',7,389.592133,9.096107,235.216278,337.432465,?,?,?,?
378,'2020/01/07 23:24:49:136',7,389.522186,9.076187,235.39711,337.633575,?,?,?,?
379,'2020/01/07 23:24:49:224',7,389.508759,9.021524,235.491211,337.803864,?,?,?,?
380,'2020/01/07 23:24:49:274',7,389.520905,8.966882,235.567322,338.056702,?,?,?,?
381,'2020/01/07 23:24:49:324',7,389.54837,8.846704,235.655838,338.219299,?,?,?,?
382,'2020/01/07 23:24:49:374',7,389.595215,8.731867,235.711243,338.352173,?,?,?,?
383,'2020/01/07 23:24:49:436',7,389.625732,8.610488,235.781738,338.571625,?,?,?,?
384,'2020/01/07 23:24:49:524',7,389.595337,8.426723,235.924713,338.792297,?,?,?,?
385,'2020/01/07 23:24:49:574',7,389.606232,8.219202,235.991455,338.842529,?,?,?,?
386,'2020/01/07 23:24:49:624',7,389.538635,8.019358,236.126389,338.725952,?,?,?,?
387,'2020/01/07 23:24:49:687',7,389.626709,7.896983,236.066803,338.677155,?,?,?,?
388,'2020/01/07 23:24:49:774',7,389.714813,7.774608,236.007217,338.628387,?,?,?,?
389,'2020/01/07 23:24:49:824',7,389.855713,7.67314,235.911743,338.637909,?,?,?,?
390,'2020/01/07 23:24:49:874',7,389.991638,7.635477,235.80188,338.730988,?,?,?,?
391,'2020/01/07 23:24:49:931',7,390.116699,7.639088,235.685974,338.78717,?,?,?,?
392,'2020/01/07 23:24:50:024',7,390.24176,7.642698,235.570084,338.843353,?,?,?,?
393,'2020/01/07 23:27:14:769',8,263.165222,220.874298,227.413651,254.102478,?,?,?,?
394,'2020/01/07 23:27:14:823',8,265.812927,221.089218,224.790756,253.579575,?,?,?,?
395,'2020/01/07 23:27:14:884',8,268.765961,221.295563,221.865967,253.083664,?,?,?,?
396,'2020/01/07 23:27:14:969',8,271.442841,221.51413,219.267136,252.649094,?,?,?,?
397,'2020/01/07 23:27:15:019',8,274.44162,221.673584,216.224335,252.165176,?,?,?,?
398,'2020/01/07 23:27:15:079',8,277.299194,221.858551,213.27597,251.644287,?,?,?,?
399,'2020/01/07 23:27:15:169',8,280.083893,222.034454,210.489288,251.147217,?,?,?,?
400,'2020/01/07 23:27:15:219',8,282.655609,222.188965,207.900894,250.712357,?,?,?,?
401,'2020/01/07 23:27:15:274',8,285.013916,222.335938,205.534531,250.313995,?,?,?,?
402,'2020/01/07 23:27:15:369',8,287.398041,222.458481,203.043777,249.860336,?,?,?,?
403,'2020/01/07 23:27:15:422',8,287.339417,222.512695,202.944763,249.823624,?,?,?,?
404,'2020/01/07 23:27:15:483',8,284.545471,222.590973,205.607162,250.127243,?,?,?,?
405,'2020/01/07 23:27:15:569',8,284.159363,222.644348,205.841599,250.076508,?,?,?,?
406,'2020/01/07 23:27:15:620',8,284.190735,222.628952,205.581039,250.013947,?,?,?,?
407,'2020/01/07 23:27:15:680',8,284.176117,222.556107,205.584442,250.087738,?,?,?,?
408,'2020/01/07 23:27:15:769',8,284.388458,222.445267,205.284088,250.179764,?,?,?,?
409,'2020/01/07 23:27:15:819',8,287.305573,222.415009,202.394623,249.855499,?,?,?,?
410,'2020/01/07 23:27:15:880',8,288.036407,222.180969,201.514099,249.925262,?,?,?,?
411,'2020/01/07 23:27:15:969',8,288.288361,222.175018,201.311249,249.938385,?,?,?,?
412,'2020/01/07 23:27:16:019',8,288.479797,222.170883,201.290924,249.942154,?,?,?,?
413,'2020/01/07 23:27:16:077',8,285.989105,222.206345,203.87352,250.230911,?,?,?,?
414,'2020/01/07 23:27:16:169',8,285.992676,222.254639,204.04361,250.182693,?,?,?,?
415,'2020/01/07 23:27:16:219',8,285.701782,222.314194,204.392944,250.137863,?,?,?,?
416,'2020/01/07 23:27:16:275',8,285.856506,222.390091,204.233566,249.948242,?,?,?,?
417,'2020/01/07 23:27:16:334',8,285.61615,222.424683,204.484924,249.861526,?,?,?,?
418,'2020/01/07 23:27:16:419',8,285.942047,222.432602,204.146713,249.710846,?,?,?,?
419,'2020/01/07 23:27:16:476',8,286.019623,222.520111,204.034546,249.611649,?,?,?,?
420,'2020/01/07 23:27:16:569',8,286.254852,222.645767,203.745941,249.446289,?,?,?,?
421,'2020/01/07 23:27:16:619',8,286.388733,222.756592,203.529877,249.299728,?,?,?,?
422,'2020/01/07 23:27:16:669',8,286.749237,222.898239,203.149033,249.143311,?,?,?,?
423,'2020/01/07 23:27:16:769',8,286.897034,223.020279,202.980545,249.037537,?,?,?,?
424,'2020/01/07 23:27:16:819',8,289.544098,223.129059,200.281067,248.61734,?,?,?,?
425,'2020/01/08 00:11:13:551',10,359.176788,138.658203,187.488556,270.785614,?,?,?,?
426,'2020/01/08 00:11:13:644',10,358.867462,138.663437,187.750412,270.833771,?,?,?,?
427,'2020/01/08 00:11:13:694',10,358.587921,138.611023,187.942383,270.852234,?,?,?,?
428,'2020/01/08 00:11:13:745',10,358.25647,138.487564,188.188843,270.92572,?,?,?,?
429,'2020/01/08 00:11:13:803',10,358.03418,138.451508,188.365173,271.005798,?,?,?,?
430,'2020/01/08 00:11:13:894',10,357.900909,138.489075,188.506165,271.0354,?,?,?,?
431,'2020/01/08 00:11:13:944',10,357.83429,138.544418,188.60025,271.024963,?,?,?,?
432,'2020/01/08 00:11:13:994',10,357.791534,138.552063,188.646088,271.014221,?,?,?,?
433,'2020/01/08 00:11:14:044',10,357.749573,138.474152,188.65509,271.062195,?,?,?,?
434,'2020/01/08 00:11:14:104',10,357.803528,138.446991,188.549988,271.14447,?,?,?,?
435,'2020/01/08 00:11:14:194',10,357.845154,138.465912,188.503998,271.220978,?,?,?,?
436,'2020/01/08 00:11:14:244',10,357.760315,138.473083,188.553955,271.38623,?,?,?,?
437,'2020/01/08 00:11:14:298',10,357.724762,138.375946,188.595749,271.566681,?,?,?,?
438,'2020/01/08 00:11:14:394',10,357.676514,138.302017,188.661423,271.705292,?,?,?,?
439,'2020/01/08 00:11:14:444',10,357.732452,138.265076,188.640381,271.764282,?,?,?,?
440,'2020/01/08 00:11:14:494',10,357.754639,138.281372,188.656891,271.644562,?,?,?,?
441,'2020/01/08 00:11:14:553',10,357.708649,138.248245,188.716949,271.630249,?,?,?,?
442,'2020/01/08 00:11:14:644',10,357.617126,138.203629,188.821259,271.659973,?,?,?,?
443,'2020/01/08 00:11:14:694',10,357.484253,138.194229,188.935776,271.66803,?,?,?,?
444,'2020/01/08 00:11:14:744',10,357.224792,138.263687,189.197281,271.600677,?,?,?,?
445,'2020/01/08 00:11:14:798',10,357.024658,138.286118,189.373352,271.563263,?,?,?,?
446,'2020/01/08 00:11:14:857',10,356.982849,138.23143,189.43399,271.688721,?,?,?,?
447,'2020/01/08 00:11:14:944',10,356.939392,138.197006,189.507996,271.768799,?,?,?,?
448,'2020/01/08 00:11:14:994',10,356.977539,138.231171,189.568588,271.846497,?,?,?,?
449,'2020/01/08 00:11:15:044',10,357.004486,138.401382,189.620224,271.726685,?,?,?,?
450,'2020/01/08 00:11:15:108',10,356.977142,138.466614,189.670731,271.723846,?,?,?,?
451,'2020/01/08 00:11:15:194',10,356.925964,138.590454,189.789398,271.599487,?,?,?,?
452,'2020/01/08 00:11:15:245',10,356.777679,138.617752,189.931946,271.608185,?,?,?,?
453,'2020/01/08 00:11:15:298',10,356.695679,138.708755,190.015808,271.54834,?,?,?,?
454,'2020/01/08 00:11:15:394',10,356.617371,138.756882,190.108948,271.522736,?,?,?,?
455,'2020/01/08 00:11:15:444',10,356.388123,138.771576,190.28894,271.59964,?,?,?,?
456,'2020/01/08 00:11:15:494',10,356.325806,138.823608,190.356476,271.683777,?,?,?,?
457,'2020/01/08 00:11:15:552',10,356.300781,138.960892,190.34021,271.721619,?,?,?,?
458,'2020/01/08 00:11:15:644',10,356.19046,139.006439,190.368347,271.857605,?,?,?,?
459,'2020/01/08 00:11:15:694',10,356.072815,139.129196,190.411972,271.840942,?,?,?,?
460,'2020/01/08 00:11:15:744',10,356.043518,139.27623,190.37352,271.884766,?,?,?,?
461,'2020/01/08 00:11:29:193',11,164.856705,192.865143,304.351959,217.702301,?,?,?,?
462,'2020/01/08 00:11:29:243',11,164.818939,192.815659,304.35968,217.696365,?,?,?,?
463,'2020/01/08 00:11:29:293',11,164.819611,192.773483,304.309631,217.722534,?,?,?,?
464,'2020/01/08 00:11:29:348',11,164.838318,192.654922,304.228149,217.867996,?,?,?,?
465,'2020/01/08 00:11:29:443',11,164.848358,192.52652,304.172333,218.062561,?,?,?,?
466,'2020/01/08 00:11:29:493',11,164.867767,192.439651,304.084778,218.216858,?,?,?,?
467,'2020/01/08 00:11:29:543',11,164.876175,192.392899,304.038239,218.243881,?,?,?,?
468,'2020/01/08 00:11:29:600',11,164.902344,192.335541,304.021027,218.29129,?,?,?,?
469,'2020/01/08 00:11:29:693',11,164.910416,192.289017,304.041626,218.370209,?,?,?,?
470,'2020/01/08 00:11:29:743',11,164.915939,192.219116,304.053802,218.460266,?,?,?,?
471,'2020/01/08 00:11:29:793',11,164.940262,192.163269,304.053101,218.504959,?,?,?,?
472,'2020/01/08 00:11:29:894',11,164.932678,192.219406,304.076935,218.436584,?,?,?,?
473,'2020/01/08 00:11:29:995',11,164.936081,192.230087,304.032532,218.399521,?,?,?,?
474,'2020/01/08 00:11:30:143',11,164.945053,192.291168,304.085968,218.316101,?,?,?,?
475,'2020/01/08 00:11:30:246',11,164.972397,192.313065,304.101135,218.324203,?,?,?,?
476,'2020/01/08 00:11:30:343',11,164.938721,192.360565,304.115082,218.307999,?,?,?,?
477,'2020/01/08 00:11:30:406',11,164.909561,192.347458,304.088409,218.354858,?,?,?,?
478,'2020/01/08 00:11:30:493',11,164.925095,192.305603,304.039368,218.358582,?,?,?,?
479,'2020/01/08 00:11:30:543',11,164.909637,192.276642,304.011627,218.334869,?,?,?,?
480,'2020/01/08 00:11:30:605',11,164.913254,192.275024,303.980072,218.289917,?,?,?,?
481,'2020/01/08 00:11:30:693',11,164.940811,192.282776,303.952301,218.310974,?,?,?,?
482,'2020/01/08 00:11:30:743',11,164.958206,192.333542,303.933533,218.308426,?,?,?,?
483,'2020/01/08 00:11:30:793',11,164.948563,192.422546,303.93277,218.278549,?,?,?,?
484,'2020/01/08 00:11:30:855',11,164.912643,192.643814,303.999817,218.069275,?,?,?,?
485,'2020/01/08 00:11:30:943',11,164.92067,192.879959,303.992188,217.836639,?,?,?,?
486,'2020/01/08 00:11:30:993',11,164.906952,193.001404,303.977722,217.703201,?,?,?,?
487,'2020/01/08 00:11:31:043',11,164.875137,193.205521,303.946472,217.497055,?,?,?,?
488,'2020/01/08 00:11:31:102',11,164.857101,193.405914,303.854095,217.323883,?,?,?,?
489,'2020/01/08 00:11:31:193',11,164.848846,193.60672,303.744904,217.138138,?,?,?,?
490,'2020/01/08 00:11:31:243',11,164.837708,193.853455,303.715363,216.88797,?,?,?,?
491,'2020/01/08 00:11:31:293',11,164.7939,194.077225,303.711243,216.692749,?,?,?,?
492,'2020/01/08 00:11:31:353',11,164.769836,194.223251,303.692169,216.536835,?,?,?,?
493,'2020/01/08 00:11:31:443',11,164.776169,194.341476,303.712708,216.428223,?,?,?,?
494,'2020/01/08 00:11:31:493',11,164.784485,194.410706,303.668396,216.411118,?,?,?,?
495,'2020/01/08 00:11:31:551',11,164.784409,194.492966,303.639374,216.342941,?,?,?,?
496,'2020/01/08 00:11:31:609',11,164.820755,194.585449,303.613556,216.22908,?,?,?,?
497,'2020/01/08 00:11:31:693',11,164.831421,194.659576,303.623291,216.145233,?,?,?,?
498,'2020/01/08 00:11:31:743',11,164.821228,194.728607,303.62265,216.10498,?,?,?,?
499,'2020/01/08 00:11:31:794',11,164.839172,194.803665,303.611786,216.103104,?,?,?,?
500,'2020/01/08 00:11:31:856',11,164.86731,194.924026,303.65625,216.034241,?,?,?,?
501,'2020/01/08 00:11:31:943',11,164.85672,195.105194,303.743469,215.909195,?,?,?,?
502,'2020/01/08 00:11:31:993',11,164.853653,195.172821,303.780792,215.876114,?,?,?,?
503,'2020/01/08 00:11:32:043',11,164.858368,195.200989,303.858032,215.845749,?,?,?,?
504,'2020/01/08 00:11:32:096',11,164.885529,195.215775,303.824036,215.842346,?,?,?,?
505,'2020/01/08 00:11:32:156',11,164.887253,195.125793,303.827515,215.947571,?,?,?,?
506,'2020/01/08 00:11:32:243',11,164.886993,195.096146,303.84314,215.98642,?,?,?,?
507,'2020/01/08 00:11:32:293',11,164.870544,194.950348,303.843536,216.142502,?,?,?,?
508,'2020/01/08 00:11:32:343',11,164.836472,194.901611,303.906158,216.165649,?,?,?,?
509,'2020/01/08 00:11:32:406',11,164.81134,194.875427,303.988037,216.19986,?,?,?,?
510,'2020/01/08 00:11:50:792',12,101.370598,89.530289,422.649719,313.956024,?,?,?,?
511,'2020/01/08 00:11:50:842',12,100.91861,89.324318,423.514313,314.139984,?,?,?,?
512,'2020/01/08 00:11:50:892',12,100.455292,89.193626,424.129608,314.306183,?,?,?,?
513,'2020/01/08 00:11:50:944',12,99.996536,89.129158,424.716187,314.293304,?,?,?,?
514,'2020/01/08 00:11:51:001',12,99.748802,89.06749,424.992981,314.33313,?,?,?,?
515,'2020/01/08 00:11:51:092',12,99.266609,88.956566,425.848328,314.435364,?,?,?,?
516,'2020/01/08 00:11:51:142',12,98.844536,88.856339,426.610291,314.545593,?,?,?,?
517,'2020/01/08 00:11:51:192',12,98.509674,88.755836,427.2005,314.717285,?,?,?,?
518,'2020/01/08 00:11:51:242',12,98.259476,88.64119,427.697845,314.893738,?,?,?,?
519,'2020/01/08 00:11:51:299',12,98.054443,88.481331,428.203827,315.1185,?,?,?,?
520,'2020/01/08 00:11:51:392',12,97.824997,88.318954,428.751007,315.295532,?,?,?,?
521,'2020/01/08 00:11:51:442',12,97.563835,88.133179,429.357971,315.57077,?,?,?,?
522,'2020/01/08 00:11:51:492',12,97.185204,87.968102,430.096985,315.733765,?,?,?,?
523,'2020/01/08 00:11:51:542',12,96.764656,87.73082,431.013031,315.999969,?,?,?,?
524,'2020/01/08 00:11:51:596',12,96.589149,87.536713,431.568573,316.211121,?,?,?,?
525,'2020/01/08 00:11:51:655',12,96.424278,87.349556,432.199677,316.414276,?,?,?,?
526,'2020/01/08 00:11:51:742',12,96.343811,87.198692,432.78656,316.644989,?,?,?,?
527,'2020/01/08 00:11:51:792',12,96.218971,87.054504,433.238556,316.929657,?,?,?,?
528,'2020/01/08 00:11:51:842',12,96.238144,86.948784,433.468384,317.14502,?,?,?,?
529,'2020/01/08 00:11:51:892',12,96.284782,86.920433,433.383209,317.253784,?,?,?,?
530,'2020/01/08 00:11:51:951',12,96.2118,86.895615,433.418335,317.40918,?,?,?,?
531,'2020/01/08 00:11:52:008',12,96.27137,86.828758,433.276459,317.570648,?,?,?,?
532,'2020/01/08 00:11:52:092',12,96.296303,86.793236,433.264496,317.728149,?,?,?,?
533,'2020/01/08 00:11:52:142',12,96.548485,86.768669,433.054993,317.962067,?,?,?,?
534,'2020/01/08 00:11:52:192',12,96.653015,86.814224,433.03595,318.119934,?,?,?,?
535,'2020/01/08 00:11:52:256',12,96.676689,86.851112,433.024902,318.247345,?,?,?,?
536,'2020/01/08 00:11:52:342',12,96.710579,86.800308,433.071838,318.460815,?,?,?,?
537,'2020/01/08 00:11:52:392',12,96.772415,86.779495,433.094421,318.551361,?,?,?,?
538,'2020/01/08 00:11:52:442',12,96.569687,86.790482,433.495178,318.590027,?,?,?,?
